dataset,example_app_name,example_app_sha256,example_inner_path,library,so_name,so_sha256,abi,base_arch,task_architecture,project,library_version,feature,dolphin_feature_state,occurrence_count,apk_count,bench_binary,unique_binary,source_stored_so,result_json,gpt55_log,trajectory_dir,evidence
android,com.getjobber.jobber.apk,ddc75bd568ed4eada0e47f627d5073d87834bb9378581e41f24337c74cbc4cb7,lib/arm64-v8a/libQuickCrypto.so,libcrypto,libQuickCrypto.so,7c2763dd8da293fd1a972e8ab3a76cd200af7fb0d69dcc514a777683b201888c,arm64-v8a,arm64,arm64-0058-7c2763dd8da2,openssl,1.0.1g,asm,off,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0058_7c2763dd8da2_gcc_O2_arm64-0058-7c2763dd8da2,unique-binaries/libcrypto/7c2763dd8da293fd1a972e8ab3a76cd200af7fb0d69dcc514a777683b201888c/libQuickCrypto.so,libs/libcrypto/7c2763dd8da293fd1a972e8ab3a76cd200af7fb0d69dcc514a777683b201888c/libQuickCrypto.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0058-7c2763dd8da2__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0058-7c2763dd8da2__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0058-7c2763dd8da2__ref__openssl-1.0.1g__version_same,"Fast path unavailable: unique asm-off strings were not found. Fallback prioritized decompiled path was exhausted and showed only unrelated C++/JSI/std::string/shared_ptr functions; no OpenSSL CPUID setup, OPENSSL_ia32cap handling, BN_div bn_div_3_words call, or BN_mod_exp_mont_consttime gather5/scatter5 Montgomery fast path appeared."
android,com.cdyala.blazing.apk,f1b25c6eea115dcb9b7a3e9cc7835b652a4e324cf4554f486acef2194089e575,lib/arm64-v8a/libcrypto.so,libcrypto,libcrypto.so,8376e02e6d1613962fc98bfa9a65ec2fc0cc5b83cba84a155b8421c9209efb0e,arm64-v8a,arm64,arm64-0061-8376e02e6d16,openssl,1.0.1g,asm,off,4,4,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0061_8376e02e6d16_gcc_O2_arm64-0061-8376e02e6d16,unique-binaries/libcrypto/8376e02e6d1613962fc98bfa9a65ec2fc0cc5b83cba84a155b8421c9209efb0e/libcrypto.so,libs/libcrypto/8376e02e6d1613962fc98bfa9a65ec2fc0cc5b83cba84a155b8421c9209efb0e/libcrypto.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0061-8376e02e6d16__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0061-8376e02e6d16__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0061-8376e02e6d16__ref__openssl-1.0.1g__version_same,"Fast-path strings unavailable. In BN_div, quotient estimation uses portable multiword arithmetic (_udivti3 plus _multi3 and adjustment loop) before multiply/subtract helpers, with no observed bn_div_3_words assembler-helper call. In BN_mod_exp_mont_consttime, the code selects windows 1/3/4/5/6 by exponent size and implements generic constant-time table copy/selection loops plus BN_mod_mul_montgomery calls; no specialized window==5 gather5/scatter5/bn_mul_mont_gather5 path was observed."
android,org.atalk.android.apk,99a62f9b6cbd7650fe8aa5ab1d5f6227a532b67cac1682ab2597ff79bf75a34e,lib/arm64-v8a/libjnopenssl.so,libcrypto,libjnopenssl.so,86bf2d03bb4b17d2f1554a83754d601c2c1f06d2d90e0c64d21395455779c1d3,arm64-v8a,arm64,arm64-0063-86bf2d03bb4b,openssl,1.0.1g,asm,on,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0063_86bf2d03bb4b_gcc_O2_arm64-0063-86bf2d03bb4b,unique-binaries/libcrypto/86bf2d03bb4b17d2f1554a83754d601c2c1f06d2d90e0c64d21395455779c1d3/libjnopenssl.so,libs/libcrypto/86bf2d03bb4b17d2f1554a83754d601c2c1f06d2d90e0c64d21395455779c1d3/libjnopenssl.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0063-86bf2d03bb4b__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0063-86bf2d03bb4b__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0063-86bf2d03bb4b__ref__openssl-1.0.1g__version_same,"Prioritized path begins with binary function `bn_mul_mont`, an OpenSSL Montgomery multiplication helper normally supplied by architecture-specific assembler. Decompiled body exposes AArch64/NEON-style register/vector operations (x registers, q/d vector registers, int8x16_t/uint64x2_t operands) implementing low-level bignum Montgomery arithmetic rather than a portable C fallback."
android,com.wire.apk,e8873e217a25b9bc64d628c1d18f24de8eb8210bae0f6c05f6e1609ebfac8c68,lib/arm64-v8a/libcore_crypto_ffi.so,libcrypto,libcore_crypto_ffi.so,875166cdcfa6c573795c6acf2efe2420126f2913151cf0e456690d291bedf40b,arm64-v8a,arm64,arm64-0064-875166cdcfa6,openssl,1.0.1g,asm,missing,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0064_875166cdcfa6_gcc_O2_arm64-0064-875166cdcfa6,unique-binaries/libcrypto/875166cdcfa6c573795c6acf2efe2420126f2913151cf0e456690d291bedf40b/libcore_crypto_ffi.so,libs/libcrypto/875166cdcfa6c573795c6acf2efe2420126f2913151cf0e456690d291bedf40b/libcore_crypto_ffi.so,,,,preprocessing timeout: no decompiled artifact / stage-2 workspace was produced
android,com.governikus.ausweisapp2.apk,1066f2fe03a170de740861dd3396a5227dbb4867802fe657e34b2120222e2a50,lib/arm64-v8a/libcrypto_arm64-v8a.so,libcrypto,libcrypto_arm64-v8a.so,8a3a9841ce7f52a6c198480d7e93c3b7b4e745e7009e4b0b7499fb54533e8335,arm64-v8a,arm64,arm64-0066-8a3a9841ce7f,openssl,1.0.1g,asm,off,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0066_8a3a9841ce7f_gcc_O2_arm64-0066-8a3a9841ce7f,unique-binaries/libcrypto/8a3a9841ce7f52a6c198480d7e93c3b7b4e745e7009e4b0b7499fb54533e8335/libcrypto_arm64-v8a.so,libs/libcrypto/8a3a9841ce7f52a6c198480d7e93c3b7b4e745e7009e4b0b7499fb54533e8335/libcrypto_arm64-v8a.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0066-8a3a9841ce7f__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0066-8a3a9841ce7f__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0066-8a3a9841ce7f__ref__openssl-1.0.1g__version_same,"Fast-path strings were unavailable. Exhausted prioritized decompiled path showed only generic BN_MONT_CTX_set setup, a BN_div wrapper that validates divisor errors then delegates to sub_1DA4AC, and generic BN_mod_mul_montgomery delegation; no observed CPUID capability setup, bn_div_3_words quotient-estimation call, or BN_mod_exp_mont_consttime gather5/scatter5 window==5 assembler fast path."
android,com.karin.idTech4Amm.apk,b2b428d693830e58269f978ea119717c353678276f1f4774adddfcc32a42d6d3,lib/arm64-v8a/libcrypto_1_1.so,libcrypto,libcrypto_1_1.so,9084ebfb54e1375af06d60f9dd61954d13531b62af32da48b0675ae8c3d32e36,arm64-v8a,arm64,arm64-0067-9084ebfb54e1,openssl,1.0.1g,asm,off,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0067_9084ebfb54e1_gcc_O2_arm64-0067-9084ebfb54e1,unique-binaries/libcrypto/9084ebfb54e1375af06d60f9dd61954d13531b62af32da48b0675ae8c3d32e36/libcrypto_1_1.so,libs/libcrypto/9084ebfb54e1375af06d60f9dd61954d13531b62af32da48b0675ae8c3d32e36/libcrypto_1_1.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0067-9084ebfb54e1__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0067-9084ebfb54e1__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0067-9084ebfb54e1__ref__openssl-1.0.1g__version_same,"Fast path unavailable. Decompiled path shows asm-related routines absent/stubbed: bn_mul_mont is a 4-line stub returning 0, and OPENSSL_cpuid_setup is an empty function. BN_mod_exp_mont_consttime uses generic bn_mul_mont_fixed_top/table-copy logic and a generic selector call, with no observed OPENSSL_BN_ASM_MONT5 window==5 gather/scatter helper calls."
android,tech.ula.apk,18e8d94bbd225f7892b31d6c9fc978e08a4b245be9a4831928b8aa3ea0678ec2,lib/arm64-v8a/lib_libcrypto.so.1.1.so,libcrypto,lib_libcrypto.so.1.1.so,90fb7567911d1521c34331726e351f02f7d78fc1b2ff2d4f8840071d438a747d,arm64-v8a,arm64,arm64-0068-90fb7567911d,openssl,1.0.1g,asm,on,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0068_90fb7567911d_gcc_O2_arm64-0068-90fb7567911d,unique-binaries/libcrypto/90fb7567911d1521c34331726e351f02f7d78fc1b2ff2d4f8840071d438a747d/lib_libcrypto.so.1.1.so,libs/libcrypto/90fb7567911d1521c34331726e351f02f7d78fc1b2ff2d4f8840071d438a747d/lib_libcrypto.so.1.1.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0068-90fb7567911d__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0068-90fb7567911d__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0068-90fb7567911d__ref__openssl-1.0.1g__version_same,"FAST_PATH_UNAVAILABLE, but decompiled BN_div main quotient loop contains an external helper call `sub_9D7F0(*v42, *(v42 - 1), v36)` used to estimate the quotient word before the portable correction/multiply/subtract loop; this matches the BN_DIV3W/bn_div_3_words assembler fast path. BN_mod_exp_mont_consttime also contains constant-time table layout/gather calls (`sub_A1378`) during Montgomery exponentiation."
android,com.andreiapps.diesimu.apk,73fe26ef47dc5a16952145579252d8833bc8ed04d9abd46b8abb41a96d1462bb,lib/arm64-v8a/libcrypto1.1.so,libcrypto,libcrypto1.1.so,910a0407b2e8a9d098379a2f306ee3b0868462af6820cb417bba04c7d2b8aedb,arm64-v8a,arm64,arm64-0069-910a0407b2e8,openssl,1.0.1g,asm,off,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0069_910a0407b2e8_gcc_O2_arm64-0069-910a0407b2e8,unique-binaries/libcrypto/910a0407b2e8a9d098379a2f306ee3b0868462af6820cb417bba04c7d2b8aedb/libcrypto1.1.so,libs/libcrypto/910a0407b2e8a9d098379a2f306ee3b0868462af6820cb417bba04c7d2b8aedb/libcrypto1.1.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0069-910a0407b2e8__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0069-910a0407b2e8__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0069-910a0407b2e8__ref__openssl-1.0.1g__version_same,"Fast-path unique strings unavailable. Prioritized decompiled path did not expose asm-specific semantics: BN_div only validates divisor and delegates to sub_15B29C, with no observed external bn_div_3_words quotient-estimation helper; BN_MONT_CTX_set uses portable BN arithmetic calls (BN_mod_inverse, BN_lshift, BN_div) for Montgomery setup; remaining windows are generic/base64 or portable table-based arithmetic, not assembler dispatch/capability paths."
android,video.like.apk,48832f992a06366385a94e8c3042b4ecf27f45cbe4834735d006596d8cbc6f41,lib/arm64-v8a/libopenssl.so,libcrypto,libopenssl.so,9e9d84289e80c87651a3b73949468c8733a13b23ba6a09ba5fc2a33ce3c73caa,arm64-v8a,arm64,arm64-0073-9e9d84289e80,openssl,1.0.1g,asm,off,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0073_9e9d84289e80_gcc_O2_arm64-0073-9e9d84289e80,unique-binaries/libcrypto/9e9d84289e80c87651a3b73949468c8733a13b23ba6a09ba5fc2a33ce3c73caa/libopenssl.so,libs/libcrypto/9e9d84289e80c87651a3b73949468c8733a13b23ba6a09ba5fc2a33ce3c73caa/libopenssl.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0073-9e9d84289e80__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0073-9e9d84289e80__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0073-9e9d84289e80__ref__openssl-1.0.1g__version_same,"Fast-path unique strings were unavailable. The prioritized decompiled path was exhausted and only showed unrelated wrapper/tree lookup/SSL initialization routines; it did not expose OPENSSL_cpuid_setup behavior, BN_mod_exp_mont_consttime gather5/scatter5 Montgomery dispatch, or BN_div calling an assembler quotient helper such as bn_div_3_words."
android,com.microsoft.office.excel.apk,e3a02d3ed9f495b7ebec95ec7a8d5f62c8dc7bcd5e7474d41de29f0f8dfe1bae,lib/arm64-v8a/libcrypto.so,libcrypto,libcrypto.so,a689b734daa82108a29e391be06bedb671bc2dcf693ee1e56c77a1c73dd73dcd,arm64-v8a,arm64,arm64-0074-a689b734daa8,openssl,1.0.1g,asm,on,5,5,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0074_a689b734daa8_gcc_O2_arm64-0074-a689b734daa8,unique-binaries/libcrypto/a689b734daa82108a29e391be06bedb671bc2dcf693ee1e56c77a1c73dd73dcd/libcrypto.so,libs/libcrypto/a689b734daa82108a29e391be06bedb671bc2dcf693ee1e56c77a1c73dd73dcd/libcrypto.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0074-a689b734daa8__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0074-a689b734daa8__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0074-a689b734daa8__ref__openssl-1.0.1g__version_same,"Fast path was unavailable. In the prioritized decompiled path, BN_mod_exp_mont_consttime builds a constant-time Montgomery exponentiation table, calls separate Montgomery conversion/multiply helpers (sub_1CEEBC and sub_1CE9A4), and uses an indexed table-selection helper sub_1C65EC during the exponent loop. BN_mod_mul_montgomery is just a thin wrapper around the same low-level Montgomery multiply helper sub_1CE9A4. A later prioritized low-level arithmetic routine (sub_20F260) is a large fixed-limb unrolled multiply/accumulate implementation using 64x64->128-bit products, consistent with platform-specific optimized big-number code rather than only generic high-level C fallback."
android,com.imprivata.imprivataid.apk,884fde1ffc9e1ade03e162b217454420939f38b19e0f188bd25882f204e6d1b7,lib/arm64-v8a/libcrypto.so,libcrypto,libcrypto.so,aaf6d9a2afc91429b57bdac6f73cf757db4630620cb85355d880f0fa57a56fa4,arm64-v8a,arm64,arm64-0078-aaf6d9a2afc9,openssl,1.0.1g,asm,on,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0078_aaf6d9a2afc9_gcc_O2_arm64-0078-aaf6d9a2afc9,unique-binaries/libcrypto/aaf6d9a2afc91429b57bdac6f73cf757db4630620cb85355d880f0fa57a56fa4/libcrypto.so,libs/libcrypto/aaf6d9a2afc91429b57bdac6f73cf757db4630620cb85355d880f0fa57a56fa4/libcrypto.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0078-aaf6d9a2afc9__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0078-aaf6d9a2afc9__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0078-aaf6d9a2afc9__ref__openssl-1.0.1g__version_same,"Fast-path disabled unique strings for portable no-asm bn_sub_part_words diagnostics were absent. In the prioritized decompiled path, BN_div is only a front-end that validates divisor errors then delegates the core division work to sub_25DCF8; the no-asm portable C diagnostic/fallback implementation was not present in the explored path. BN_MONT_CTX_set also performs 64-bit Montgomery setup and calls BN_div rather than exposing a portable no-asm replacement body."
android,com.governikus.ausweisapp2.apk,1066f2fe03a170de740861dd3396a5227dbb4867802fe657e34b2120222e2a50,lib/arm64-v8a/libplugins_tls_qopensslbackend_arm64-v8a.so,libcrypto,libplugins_tls_qopensslbackend_arm64-v8a.so,abcbc53ecf73743fd8bf49ad70cc07c544323f4484487513d806db855b4db435,arm64-v8a,arm64,arm64-0079-abcbc53ecf73,openssl,1.0.1g,asm,off,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0079_abcbc53ecf73_gcc_O2_arm64-0079-abcbc53ecf73,unique-binaries/libcrypto/abcbc53ecf73743fd8bf49ad70cc07c544323f4484487513d806db855b4db435/libplugins_tls_qopensslbackend_arm64-v8a.so,libs/libcrypto/abcbc53ecf73743fd8bf49ad70cc07c544323f4484487513d806db855b4db435/libplugins_tls_qopensslbackend_arm64-v8a.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0079-abcbc53ecf73__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0079-abcbc53ecf73__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0079-abcbc53ecf73__ref__openssl-1.0.1g__version_same,"Fast path unavailable; prioritized decompiled path was exhausted without any asm-specific OpenSSL semantics. Observed functions were Qt/QByteArray/QDebug helpers and generic BIO/X509 printing or container manipulation; no OPENSSL_cpuid_setup getenv/CPUID capability initialization, no BN_mod_exp_mont_consttime window==5 gather5/scatter5 path, and no BN_div bn_div_3_words fast path appeared."
android,net.sourceforge.kid3.apk,4e94fce901f3932f2575202eb66a2075ffd852674dd2f2cf147154ad419fc391,lib/arm64-v8a/libplugins_tls_qopensslbackend_arm64-v8a.so,libcrypto,libplugins_tls_qopensslbackend_arm64-v8a.so,adc32075e19471739ef23521be4d291b8979ac09c3abfc4343ab7ce01f88ccdf,arm64-v8a,arm64,arm64-0080-adc32075e194,openssl,1.0.1g,asm,off,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0080_adc32075e194_gcc_O2_arm64-0080-adc32075e194,unique-binaries/libcrypto/adc32075e19471739ef23521be4d291b8979ac09c3abfc4343ab7ce01f88ccdf/libplugins_tls_qopensslbackend_arm64-v8a.so,libs/libcrypto/adc32075e19471739ef23521be4d291b8979ac09c3abfc4343ab7ce01f88ccdf/libplugins_tls_qopensslbackend_arm64-v8a.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0080-adc32075e194__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0080-adc32075e194__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0080-adc32075e194__ref__openssl-1.0.1g__version_same,"Fast-path unique strings were unavailable; prioritized decompiled path was exhausted without any OpenSSL asm indicators. Observed functions were unrelated small setters/wrappers, Qt-style atomic QArrayData deallocation, and generic array/string manipulation; no OPENSSL_cpuid_setup getenv/CPUID capability initialization, no BN_mod_exp_mont_consttime window==5 gather5/scatter5 path, and no BN_div call to bn_div_3_words appeared."
android,org.openttd.fdroid.apk,355cc302a892fa8c62459b6ae6d0f2940868b9fea5221f784f36f90677b34610,lib/arm64-v8a/libcrypto.so.sdl.1.so,libcrypto,libcrypto.so.sdl.1.so,b6171d4052a2f3b8b72a8ab4b3948d8e0bdaf9c55c8cb7492e65c82d77c511ea,arm64-v8a,arm64,arm64-0086-b6171d4052a2,openssl,1.0.1g,asm,off,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0086_b6171d4052a2_gcc_O2_arm64-0086-b6171d4052a2,unique-binaries/libcrypto/b6171d4052a2f3b8b72a8ab4b3948d8e0bdaf9c55c8cb7492e65c82d77c511ea/libcrypto.so.sdl.1.so,libs/libcrypto/b6171d4052a2f3b8b72a8ab4b3948d8e0bdaf9c55c8cb7492e65c82d77c511ea/libcrypto.so.sdl.1.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0086-b6171d4052a2__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0086-b6171d4052a2__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0086-b6171d4052a2__ref__openssl-1.0.1g__version_same,"Fast-path unique strings were unavailable. In the prioritized decompiled path, visible BN/Montgomery-related code did not show assembler feature semantics: BN_div only performs generic validation/delegation, BN_MONT_CTX_set computes Montgomery parameters via BN_div/BN_set_bit/BN_mod_inverse, and the remaining visible code is portable C-style arithmetic/table operations; no CPUID setup, bn_div_3_words quotient helper, or gather5/scatter5 Montgomery dispatch was observed."
android,com.oceanwing.soundcore.apk,b4aefc4eee4545148edf29ca54dc30af9ef42a483930a390baa440cfa2edc119,lib/arm64-v8a/libcrypto-security.so,libcrypto,libcrypto-security.so,c21ce08ce3cd008b0a914700d1868dad8efbf245d93b8862e3a4a4b421b2f526,arm64-v8a,arm64,arm64-0088-c21ce08ce3cd,openssl,1.0.1g,asm,on,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0088_c21ce08ce3cd_gcc_O2_arm64-0088-c21ce08ce3cd,unique-binaries/libcrypto/c21ce08ce3cd008b0a914700d1868dad8efbf245d93b8862e3a4a4b421b2f526/libcrypto-security.so,libs/libcrypto/c21ce08ce3cd008b0a914700d1868dad8efbf245d93b8862e3a4a4b421b2f526/libcrypto-security.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0088-c21ce08ce3cd__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0088-c21ce08ce3cd__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0088-c21ce08ce3cd__ref__openssl-1.0.1g__version_same,"OPENSSL_cpuid_setup is non-empty and performs ARM capability initialization: it reads getenv(""OPENSSL_armcap""), otherwise probes getauxval(AT_HWCAP), sets bits in dword_206B10, installs signal handling, calls _armv7_tick(), and records the tick capability bit. The prioritized path also includes assembler-style Montgomery symbol bn_mul_mont and wrapper BN_mod_mul_montgomery calling bn_mul_mont_fixed_top."
android,com.pnc.ecommerce.mobile.apk,0001b5ca5f7e9c211a6cd498dc62ef8c2fa4ead83f97272a42cbbddd177837ff,lib/arm64-v8a/libcrypto_v1.so,libcrypto,libcrypto_v1.so,c62bd8ce4880ee16bd7c3501d1537b8560347bd3aa896f49059fd0f1a13e43d4,arm64-v8a,arm64,arm64-0091-c62bd8ce4880,openssl,1.0.1g,asm,on,1,1,bench/bin/openssl-1.0.1g/asm/stripped/on/android_libcrypto_0091_c62bd8ce4880_gcc_O2_arm64-0091-c62bd8ce4880,unique-binaries/libcrypto/c62bd8ce4880ee16bd7c3501d1537b8560347bd3aa896f49059fd0f1a13e43d4/libcrypto_v1.so,libs/libcrypto/c62bd8ce4880ee16bd7c3501d1537b8560347bd3aa896f49059fd0f1a13e43d4/libcrypto_v1.so,stage2/cp/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0091-c62bd8ce4880__ref__openssl-1.0.1g__version_same.json,logs/stage2/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0091-c62bd8ce4880__ref__openssl-1.0.1g__version_same.log,trajectories/gpt55/version_same/openssl-1.0.1g/asm/openssl-1.0.1g__asm__stripped__on__gcc__O2__arm64-0091-c62bd8ce4880__ref__openssl-1.0.1g__version_same,"Prioritized path shows a compiled bn_mul_mont implementation with architecture-specific fast-path dispatch: when limb count a6 is divisible by 8 it returns _bn_sqr8x_mont(), and when divisible by 4 it returns _bn_mul4x_mont(), otherwise it executes a hand-optimized Montgomery multiplication loop using 64-bit limb arithmetic."
